key,press_time,release_time,hold_time
Key.shift,1556488307.337575,1556488307.498153,0.16057801246643066
N,1556488307.447423,1556488307.502309,0.0548861026763916
a,1556488307.664951,1556488307.793359,0.12840795516967773
r,1556488307.875896,1556488307.9243572,0.048461198806762695
r,1556488308.035072,1556488308.115063,0.07999086380004883
a,1556488308.1029499,1556488308.227293,0.1243431568145752
t,1556488308.286004,1556488308.350402,0.06439805030822754
i,1556488308.3918972,1556488308.4603,0.06840276718139648
o,1556488308.601233,1556488308.6692538,0.06802082061767578
n,1556488308.768088,1556488308.848437,0.08034896850585938
Key.space,1556488308.8841898,1556488308.964285,0.08009505271911621
m,1556488309.021179,1556488309.1113222,0.09014320373535156
e,1556488309.1461,1556488309.266363,0.12026286125183105
n,1556488309.313909,1556488309.37836,0.06445097923278809
s,1556488309.627053,1556488309.695376,0.06832289695739746
Key.space,1556488309.7800431,1556488309.844287,0.06424379348754883
y,1556488310.084063,1556488310.128253,0.0441899299621582
o,1556488310.124168,1556488310.224401,0.10023307800292969
u,1556488310.2940748,1556488310.36637,0.0722951889038086
',1556488310.536015,1556488310.624058,0.0880429744720459
r,1556488310.6361852,1556488310.743932,0.10774683952331543
e,1556488310.708042,1556488310.79165,0.08360815048217773
Key.space,1556488310.7875571,1556488310.87224,0.08468294143676758
t,1556488310.9569569,1556488311.061044,0.10408711433410645
e,1556488311.012984,1556488311.113369,0.10038495063781738
l,1556488311.144021,1556488311.200269,0.05624794960021973
l,1556488311.315021,1556488311.359352,0.04433107376098633
i,1556488311.497118,1556488311.5612512,0.0641331672668457
n,1556488311.656037,1556488311.707999,0.05196189880371094
g,1556488311.711798,1556488311.7843032,0.07250523567199707
Key.space,1556488311.82543,1556488311.902247,0.07681703567504883
a,1556488311.924065,1556488312.012001,0.0879359245300293
Key.space,1556488312.019934,1556488312.10025,0.08031606674194336
s,1556488312.13286,1556488312.2091892,0.07632923126220703
t,1556488312.2978811,1556488312.382324,0.0844428539276123
o,1556488312.4079301,1556488312.476328,0.06839776039123535
r,1556488312.531832,1556488312.6208792,0.08904719352722168
y,1556488312.609062,1556488312.717341,0.10827898979187012
Key.space,1556488312.748967,1556488312.841238,0.09227108955383301
f,1556488312.93782,1556488313.037724,0.09990406036376953
r,1556488313.006269,1556488313.093875,0.08760595321655273
o,1556488313.057997,1556488313.1222458,0.06424880027770996
m,1556488313.236895,1556488313.325265,0.08836984634399414
Key.space,1556488313.344954,1556488313.448716,0.10376191139221191
a,1556488313.436984,1556488313.545287,0.10830283164978027
Key.space,1556488313.558914,1556488313.651207,0.09229302406311035
c,1556488313.664879,1556488313.7812328,0.11635375022888184
e,1556488313.8398678,1556488313.95632,0.11645221710205078
r,1556488314.066972,1556488314.147288,0.08031606674194336
t,1556488314.277895,1556488314.354393,0.07649803161621094
a,1556488314.737822,1556488314.818269,0.08044695854187012
i,1556488314.85672,1556488314.917293,0.06057310104370117
n,1556488315.02999,1556488315.110307,0.08031702041625977
Key.space,1556488315.126909,1556488315.2191029,0.0921938419342041
v,1556488315.305964,1556488315.374304,0.06834006309509277
i,1556488315.432565,1556488315.483207,0.05064201354980469
e,1556488315.53273,1556488315.641796,0.10906600952148438
w,1556488315.6178792,1556488315.690022,0.0721428394317627
p,1556488315.747701,1556488315.80157,0.053869009017944336
o,1556488315.9124029,1556488315.9885921,0.07618927955627441
i,1556488316.109832,1556488316.1542568,0.04442477226257324
n,1556488316.241924,1556488316.310258,0.06833386421203613
t,1556488316.323957,1556488316.412276,0.08831906318664551
",",1556488316.511949,1556488316.6195068,0.10755777359008789
Key.space,1556488316.6157792,1556488316.696079,0.08029985427856445
a,1556488316.6959,1556488316.784168,0.08826804161071777
n,1556488316.819139,1556488316.879232,0.060092926025390625
d,1556488316.898896,1556488316.963184,0.06428813934326172
Key.space,1556488316.9947782,1556488317.067137,0.07235884666442871
t,1556488317.181859,1556488317.270272,0.08841300010681152
h,1556488317.310327,1556488317.379213,0.06888604164123535
e,1556488317.46383,1556488317.512291,0.048460960388183594
r,1556488317.78986,1556488317.8869991,0.09713912010192871
e,1556488317.874041,1556488317.9342961,0.06025505065917969
Key.space,1556488317.970725,1556488318.0511491,0.08042407035827637
i,1556488318.128896,1556488318.184875,0.055979013442993164
s,1556488318.192843,1556488318.256979,0.06413602828979492
Key.space,1556488318.257249,1556488318.3171148,0.059865713119506836
u,1556488318.438744,1556488318.522895,0.08415102958679199
s,1556488318.5349162,1556488318.6032178,0.06830167770385742
u,1556488318.948972,1556488319.013231,0.06425905227661133
a,1556488319.075333,1556488319.139052,0.06371879577636719
l,1556488319.268971,1556488319.325185,0.056214094161987305
l,1556488319.41487,1556488319.498977,0.0841069221496582
y,1556488319.483043,1556488319.579197,0.09615397453308105
Key.space,1556488319.611858,1556488319.66808,0.05622220039367676
a,1556488319.7137332,1556488319.7899141,0.07618093490600586
Key.space,1556488319.793687,1556488319.866037,0.07234978675842285
r,1556488319.941599,1556488320.040522,0.0989232063293457
e,1556488320.013741,1556488320.11417,0.10042905807495117
a,1556488320.128844,1556488320.2804759,0.15163183212280273
s,1556488320.276741,1556488320.3651352,0.0883941650390625
o,1556488320.411804,1556488320.484133,0.07232904434204102
n,1556488320.6219342,1556488320.6941671,0.07223296165466309
Key.space,1556488321.720656,1556488321.8049972,0.08434128761291504
f,1556488321.837703,1556488321.893867,0.05616402626037598
o,1556488321.9327319,1556488322.0044968,0.07176494598388672
r,1556488322.0234728,1556488322.095975,0.07250213623046875
Key.space,1556488322.096131,1556488322.1640651,0.06793403625488281
t,1556488322.240839,1556488322.333199,0.09236001968383789
h,1556488322.363696,1556488322.432022,0.06832599639892578
e,1556488322.453891,1556488322.509705,0.05581402778625488
Key.space,1556488322.5274339,1556488322.6079261,0.08049225807189941
t,1556488322.6717708,1556488322.779608,0.10783720016479492
e,1556488322.7477162,1556488322.831959,0.0842428207397461
l,1556488322.858731,1556488322.9349692,0.07623815536499023
l,1556488323.035728,1556488323.1039171,0.06818914413452148
i,1556488323.2287629,1556488323.285121,0.05635809898376465
n,1556488323.367788,1556488323.440099,0.0723109245300293
g,1556488323.4647849,1556488323.5331159,0.06833100318908691
.,1556488323.7077608,1556488323.8157911,0.10803031921386719
Key.space,1556488323.7836769,1556488323.884028,0.10035109519958496
Key.shift,1556488323.935966,1556488324.152203,0.21623706817626953
A,1556488324.0437472,1556488324.1238039,0.08005666732788086
l,1556488324.1791449,1556488324.252053,0.07290816307067871
l,1556488324.3508139,1556488324.446522,0.09570813179016113
Key.space,1556488324.430725,1556488324.515114,0.08438897132873535
n,1556488324.648679,1556488324.6969962,0.04831719398498535
a,1556488324.72275,1556488324.811052,0.0883021354675293
r,1556488324.911732,1556488324.964027,0.05229496955871582
r,1556488325.073694,1556488325.153568,0.07987403869628906
a,1556488325.1498199,1556488325.241457,0.09163713455200195
t,1556488325.361751,1556488325.426122,0.06437087059020996
i,1556488325.504577,1556488325.565114,0.060537099838256836
v,1556488325.636686,1556488325.7584,0.12171387672424316
e,1556488325.736799,1556488325.829026,0.09222698211669922
Key.space,1556488325.961733,1556488326.029952,0.06821894645690918
e,1556488326.255169,1556488326.343462,0.08829307556152344
s,1556488326.476757,1556488326.5171032,0.04034614562988281
s,1556488326.630167,1556488326.7657049,0.13553786277770996
a,1556488326.77741,1556488326.874183,0.09677290916442871
y,1556488326.909774,1556488326.997834,0.08805990219116211
s,1556488327.062627,1556488327.138433,0.0758059024810791
Key.space,1556488327.29872,1556488327.366942,0.0682220458984375
h,1556488327.5196931,1556488327.587521,0.06782793998718262
a,1556488327.5716128,1556488327.668,0.09638714790344238
v,1556488328.7946072,1556488328.87062,0.07601284980773926
e,1556488328.870495,1556488328.919065,0.04856991767883301
Key.space,1556488328.966733,1556488329.0426922,0.0759592056274414
c,1556488329.1187599,1556488329.1909702,0.07221031188964844
h,1556488329.272618,1556488329.34497,0.07235193252563477
a,1556488329.3625689,1556488329.459027,0.09645819664001465
r,1556488329.511693,1556488329.619492,0.10779905319213867
a,1556488329.607598,1556488329.767972,0.16037392616271973
c,1556488329.7826161,1556488329.898994,0.1163778305053711
t,1556488330.07967,1556488330.166115,0.08644509315490723
e,1556488330.147639,1556488330.2795892,0.13195013999938965
r,1556488330.291637,1556488330.371949,0.08031201362609863
",",1556488331.026666,1556488331.1586938,0.13202786445617676
Key.space,1556488331.1185951,1556488331.2268229,0.10822772979736328
s,1556488331.2505422,1556488331.331002,0.0804598331451416
e,1556488331.460808,1556488331.5842738,0.12346577644348145
t,1556488331.5926342,1556488331.664918,0.07228374481201172
t,1556488331.776562,1556488331.852961,0.07639908790588379
i,1556488331.867767,1556488331.923973,0.05620598793029785
n,1556488332.013699,1556488332.081989,0.06828999519348145
g,1556488332.081728,1556488332.149931,0.06820297241210938
",",1556488332.259595,1556488332.371632,0.11203718185424805
Key.space,1556488332.355684,1556488332.4478762,0.09219217300415039
a,1556488332.471683,1556488332.559892,0.08820891380310059
Key.space,1556488332.589499,1556488332.653861,0.0643620491027832
c,1556488332.687712,1556488332.7639859,0.07627391815185547
l,1556488332.799838,1556488332.887914,0.08807587623596191
i,1556488333.006575,1556488333.058917,0.05234193801879883
m,1556488333.1895711,1556488333.253539,0.06396794319152832
a,1556488333.26176,1556488333.36592,0.10416007041931152
x,1556488333.556611,1556488333.6448991,0.0882880687713623
",",1556488333.6734662,1556488333.7903512,0.11688494682312012
Key.space,1556488333.7615,1556488333.857684,0.09618401527404785
a,1556488333.906143,1556488333.999406,0.09326314926147461
n,1556488333.987543,1556488334.079848,0.09230494499206543
d,1556488334.108365,1556488334.184596,0.07623100280761719
Key.space,1556488334.192513,1556488334.276812,0.08429908752441406
m,1556488334.340189,1556488334.406707,0.06651806831359863
o,1556488334.503736,1556488334.583431,0.07969498634338379
s,1556488334.5675251,1556488334.6557791,0.08825397491455078
t,1556488334.694386,1556488334.782633,0.08824706077575684
Key.space,1556488334.754526,1556488334.838664,0.08413815498352051
i,1556488334.8916721,1556488334.9599528,0.06828069686889648
m,1556488335.086553,1556488335.142733,0.05618000030517578
p,1556488335.2785249,1556488335.354898,0.07637310028076172
r,1556488335.414645,1556488335.502496,0.08785104751586914
t,1556488335.51057,1556488335.618897,0.10832691192626953
a,1556488335.676981,1556488335.801465,0.12448406219482422
t,1556488335.8134341,1556488335.9138718,0.10043764114379883
n,1556488335.939363,1556488336.023904,0.08454108238220215
t,1556488336.039213,1556488336.119702,0.0804891586303711
l,1556488336.1844952,1556488336.272883,0.08838772773742676
y,1556488336.29251,1556488336.372766,0.08025598526000977
",",1556488336.410458,1556488336.525972,0.11551380157470703
Key.space,1556488336.52585,1556488336.593879,0.06802892684936523
a,1556488336.597964,1556488336.685899,0.08793497085571289
Key.space,1556488336.689962,1556488336.7981582,0.10819625854492188
p,1556488336.838956,1556488337.015405,0.17644882202148438
l,1556488336.983636,1556488337.051797,0.0681610107421875
t,1556488337.5916002,1556488337.671849,0.08024883270263672
.,1556488337.720479,1556488337.812889,0.09241008758544922
Key.enter,1556488338.961375,1556488339.069073,0.10769796371459961
Key.shift,1556488339.228402,1556488339.3805408,0.15213894844055176
T,1556488339.344457,1556488339.412719,0.06826210021972656
h,1556488339.4295108,1556488339.501915,0.07240414619445801
e,1556488339.517513,1556488339.6175098,0.09999680519104004
Key.space,1556488339.625395,1556488339.6854012,0.060006141662597656
p,1556488339.6935802,1556488339.8454762,0.15189599990844727
l,1556488339.80144,1556488339.9018419,0.1004018783569336
o,1556488340.018523,1556488340.0828989,0.0643758773803711
t,1556488340.102576,1556488340.1704938,0.0679178237915039
Key.space,1556488340.182301,1556488340.246505,0.06420397758483887
i,1556488340.3174841,1556488340.381292,0.06380796432495117
s,1556488340.36156,1556488340.453781,0.09222078323364258
Key.space,1556488340.4763808,1556488340.5528,0.07641911506652832
t,1556488340.552611,1556488340.636693,0.08408188819885254
h,1556488340.677931,1556488340.7543511,0.07642006874084473
e,1556488340.6979132,1556488340.786803,0.08888983726501465
Key.space,1556488340.852331,1556488340.928763,0.0764319896697998
f,1556488340.975001,1556488341.0418031,0.0668020248413086
o,1556488341.0819168,1556488341.154793,0.0728762149810791
c,1556488341.2704089,1556488341.334785,0.0643761157989502
u,1556488341.395505,1556488341.4799418,0.08443689346313477
s,1556488341.509452,1556488341.581162,0.07170987129211426
Key.space,1556488341.6571689,1556488341.725646,0.06847715377807617
o,1556488342.159543,1556488342.2354681,0.07592511177062988
f,1556488342.239171,1556488342.319487,0.08031606674194336
Key.space,1556488342.3315132,1556488342.41169,0.08017683029174805
h,1556488342.5905018,1556488342.6627252,0.07222342491149902
Key.backspace,1556488342.964291,1556488343.0245519,0.060260772705078125
t,1556488343.064159,1556488343.120615,0.05645608901977539
h,1556488343.1994739,1556488343.26722,0.06774616241455078
e,1556488343.2551968,1556488343.335697,0.08050012588500977
Key.space,1556488343.804438,1556488343.90084,0.09640192985534668
s,1556488343.900576,1556488343.988766,0.08818984031677246
t,1556488344.208129,1556488344.284606,0.07647705078125
o,1556488344.336232,1556488344.40875,0.07251811027526855
r,1556488344.459405,1556488344.5674062,0.1080012321472168
y,1556488344.575451,1556488344.667718,0.09226703643798828
Key.space,1556488345.671347,1556488345.7436428,0.0722959041595459
a,1556488345.782036,1556488345.882213,0.10017704963684082
n,1556488345.878381,1556488345.970262,0.09188103675842285
d,1556488345.958369,1556488346.0506968,0.09232783317565918
Key.space,1556488346.087239,1556488346.143595,0.056355953216552734
i,1556488346.24647,1556488346.302378,0.0559079647064209
s,1556488346.3103821,1556488346.354681,0.04429888725280762
Key.space,1556488346.3939688,1556488346.4585862,0.06461739540100098
u,1556488346.5683572,1556488346.648631,0.08027386665344238
s,1556488347.061804,1556488347.1259809,0.06417679786682129
u,1556488347.1984022,1556488347.2823381,0.08393597602844238
a,1556488347.2943292,1556488347.382686,0.08835673332214355
l,1556488347.48739,1556488347.559616,0.07222604751586914
l,1556488347.663428,1556488347.731585,0.06815695762634277
y,1556488347.749284,1556488347.829642,0.08035802841186523
Key.space,1556488347.883331,1556488347.95964,0.0763089656829834
r,1556488348.056345,1556488348.15981,0.10346508026123047
e,1556488348.144395,1556488348.2286668,0.08427166938781738
v,1556488348.4163399,1556488348.488322,0.07198214530944824
e,1556488348.492296,1556488348.572674,0.08037805557250977
a,1556488349.855424,1556488349.9797142,0.12429022789001465
l,1556488350.111365,1556488350.203663,0.09229803085327148
e,1556488350.2492821,1556488350.325475,0.07619285583496094
d,1556488350.469339,1556488350.545609,0.07627010345458984
Key.space,1556488350.720163,1556488350.800506,0.08034300804138184
c,1556488351.00625,1556488351.082636,0.0763862133026123
h,1556488351.151121,1556488351.243655,0.09253406524658203
r,1556488351.364207,1556488351.436634,0.07242703437805176
o,1556488351.4872751,1556488351.571512,0.08423686027526855
n,1556488351.7092102,1556488351.805541,0.09633088111877441
o,1556488351.910346,1556488351.9546182,0.04427218437194824
l,1556488352.1001549,1556488352.180614,0.0804591178894043
o,1556488352.3004532,1556488352.372538,0.07208490371704102
g,1556488352.434117,1556488352.4866061,0.05248904228210449
i,1556488352.537171,1556488352.6136162,0.07644534111022949
c,1556488352.920219,1556488353.008107,0.08788800239562988
a,1556488352.9922078,1556488353.084542,0.09233427047729492
l,1556488353.1480231,1556488353.21247,0.06444692611694336
l,1556488353.310215,1556488353.3825521,0.07233715057373047
y,1556488353.430249,1556488353.51057,0.08032107353210449
",",1556488353.7561579,1556488353.863565,0.1074070930480957
Key.space,1556488353.856191,1556488353.9284601,0.07226920127868652
b,1556488354.049216,1556488354.125542,0.07632589340209961
u,1556488354.234334,1556488354.294591,0.0602569580078125
t,1556488354.3502982,1556488354.3995159,0.04921770095825195
Key.space,1556488354.443723,1556488354.50844,0.06471705436706543
t,1556488354.5622468,1556488354.625823,0.06357622146606445
h,1556488354.673936,1556488354.730238,0.05630207061767578
e,1556488354.784396,1556488354.846509,0.062113046646118164
r,1556488354.901365,1556488355.018569,0.11720395088195801
e,1556488355.0111659,1556488355.083214,0.07204818725585938
Key.space,1556488355.1354198,1556488355.200413,0.06499314308166504
a,1556488355.6461189,1556488355.738163,0.09204411506652832
r,1556488355.823243,1556488355.9351602,0.11191725730895996
e,1556488355.8870778,1556488355.991298,0.10422015190124512
Key.space,1556488356.006142,1556488356.082407,0.07626509666442871
s,1556488356.142103,1556488356.221738,0.0796351432800293
o,1556488356.213922,1556488356.2785149,0.06459283828735352
m,1556488356.404172,1556488356.4605088,0.05633687973022461
e,1556488356.4921322,1556488356.576499,0.0843667984008789
t,1556488356.6552389,1556488356.7349398,0.07970094680786133
i,1556488356.747154,1556488356.823467,0.07631301879882812
m,1556488356.945133,1556488357.0166788,0.07154583930969238
e,1556488357.012963,1556488357.081439,0.06847596168518066
s,1556488357.216481,1556488357.3044538,0.08797287940979004
Key.space,1556488357.308429,1556488357.4167612,0.10833215713500977
f,1556488357.567172,1556488357.647496,0.08032393455505371
l,1556488357.714936,1556488357.791436,0.07649993896484375
a,1556488357.814116,1556488357.938259,0.12414288520812988
s,1556488357.918205,1556488358.010467,0.09226202964782715
h,1556488358.0412102,1556488358.101377,0.06016683578491211
-,1556488358.3241549,1556488358.4124632,0.08830833435058594
f,1556488358.59808,1556488358.650506,0.05242609977722168
o,1556488358.7142332,1556488358.7864761,0.07224297523498535
r,1556488358.8073971,1556488358.890728,0.08333086967468262
w,1556488359.494196,1556488359.634149,0.1399531364440918
a,1556488359.5940638,1556488359.746418,0.15235424041748047
r,1556488359.798087,1556488359.886452,0.08836507797241211
d,1556488360.059144,1556488360.146503,0.08735895156860352
s,1556488360.139046,1556488360.219468,0.08042216300964355
Key.space,1556488360.272795,1556488360.337562,0.06476712226867676
a,1556488360.351124,1556488360.443135,0.0920109748840332
n,1556488360.48558,1556488360.5584111,0.0728311538696289
d,1556488360.621282,1556488360.726443,0.10516095161437988
Key.space,1556488361.380967,1556488361.469322,0.08835506439208984
f,1556488362.196844,1556488362.281396,0.08455181121826172
l,1556488362.302985,1556488362.382964,0.07997894287109375
a,1556488362.5007,1556488362.6372821,0.1365821361541748
c,1556488362.668103,1556488362.7444549,0.07635188102722168
h,1556488362.831017,1556488362.8872771,0.056260108947753906
b,1556488363.095989,1556488363.168128,0.07213902473449707
a,1556488363.2030149,1556488363.338944,0.13592910766601562
c,1556488363.356659,1556488363.445379,0.08872008323669434
k,1556488363.495091,1556488363.563467,0.06837606430053711
s,1556488363.6190238,1556488363.679672,0.060648202896118164
.,1556488363.817684,1556488363.917799,0.10011506080627441
Key.space,1556488363.914075,1556488363.99821,0.08413505554199219
Key.shift,1556488364.0517728,1556488364.204257,0.15248417854309082
Key.shift,1556488364.493082,1556488364.86223,0.36914801597595215
I,1556488364.7328682,1556488364.809054,0.07618570327758789
f,1556488364.912883,1556488364.985307,0.07242393493652344
Key.space,1556488365.1069,1556488365.17919,0.07228994369506836
y,1556488365.250022,1556488365.31305,0.06302809715270996
o,1556488365.321098,1556488365.428891,0.10779285430908203
u,1556488365.4250722,1556488365.5166268,0.09155464172363281
',1556488365.747993,1556488365.823927,0.07593393325805664
r,1556488365.827786,1556488365.9398122,0.11202621459960938
e,1556488365.904021,1556488365.996373,0.09235191345214844
Key.space,1556488366.022505,1556488366.095169,0.07266402244567871
l,1556488366.227967,1556488366.316267,0.08829998970031738
o,1556488366.5070531,1556488366.579309,0.07225584983825684
o,1556488366.7008598,1556488366.789276,0.08841609954833984
k,1556488366.8598762,1556488366.936415,0.0765388011932373
i,1556488367.044061,1556488367.108206,0.06414508819580078
n,1556488367.181001,1556488367.248794,0.06779313087463379
g,1556488367.216455,1556488367.2789812,0.06252622604370117
Key.space,1556488367.382978,1556488367.4232152,0.0402371883392334
t,1556488367.459824,1556488367.5393898,0.07956576347351074
o,1556488367.5319521,1556488367.603595,0.07164287567138672
Key.space,1556488367.627247,1556488367.7036219,0.07637476921081543
w,1556488367.7594728,1556488367.839554,0.08008122444152832
r,1556488367.9930701,1556488368.0612538,0.06818366050720215
i,1556488368.2980568,1556488368.3782752,0.08021831512451172
t,1556488368.433899,1556488368.5384068,0.1045079231262207
e,1556488368.510879,1556488368.5952199,0.08434081077575684
Key.space,1556488368.658839,1556488368.751086,0.09224700927734375
a,1556488368.7649322,1556488368.873485,0.10855293273925781
Key.space,1556488368.894707,1556488368.9550169,0.06030988693237305
p,1556488369.0709,1556488369.151309,0.08040904998779297
e,1556488369.1749902,1556488369.274745,0.09975481033325195
